Created from SDDS file: BYBL_Ramp.param
No description	
No description	

Table 1
ElementName	ElementParameter	ParameterValue	ElementType	ElementOccurence	ElementGroup	
BDMAG	NONLINEAR	1	CSBEND	12	""	
BDMAG	SYNCH_RAD	1	CSBEND	12	""	
BDMAG	EDGE1_EFFECTS	1	CSBEND	12	""	
BDMAG	EDGE2_EFFECTS	1	CSBEND	12	""	
BDMAG	EDGE_ORDER	1	CSBEND	12	""	
BDMAG	INTEGRATION_ORDER	2	CSBEND	12	""	
BDMAG	EDGE1_KICK_LIMIT	-1	CSBEND	12	""	
BDMAG	EDGE2_KICK_LIMIT	-1	CSBEND	12	""	
BDMAG	KICK_LIMIT_SCALING	0	CSBEND	12	""	
BDMAG	USE_BN	0	CSBEND	12	""	
BDMAG	EXPANSION_ORDER	0	CSBEND	12	""	
BDMAG	B1	0	CSBEND	12	""	
BDMAG	B2	0	CSBEND	12	""	
BDMAG	B3	0	CSBEND	12	""	
BDMAG	B4	0	CSBEND	12	""	
BDMAG	B5	0	CSBEND	12	""	
BDMAG	B6	0	CSBEND	12	""	
BDMAG	B7	0	CSBEND	12	""	
BDMAG	B8	0	CSBEND	12	""	
BDMAG	ISR	1	CSBEND	12	""	
BDMAG	ISR1PART	1	CSBEND	12	""	
BDMAG	SQRT_ORDER	0	CSBEND	12	""	
BDMAG	USE_RAD_DIST	0	CSBEND	12	""	
BDMAG	ADD_OPENING_ANGLE	1	CSBEND	12	""	
APERTURE	L	0	ECOL	44	""	
APERTURE	X_MAX	0.02	ECOL	44	""	
APERTURE	Y_MAX	0.012	ECOL	44	""	
APERTURE	DX	0	ECOL	44	""	
APERTURE	DY	0	ECOL	44	""	
APERTURE	EXPONENT	2	ECOL	44	""	
D1	L	0.51	DRIF	2	""	
D1	ORDER	0	DRIF	2	""	
APERTURE	L	0	ECOL	45	""	
APERTURE	X_MAX	0.02	ECOL	45	""	
APERTURE	Y_MAX	0.012	ECOL	45	""	
APERTURE	DX	0	ECOL	45	""	
APERTURE	DY	0	ECOL	45	""	
APERTURE	EXPONENT	2	ECOL	45	""	
BFMAG	L	1.24	CSBEND	11	""	
BFMAG	ANGLE	0.0570255	CSBEND	11	""	
BFMAG	K1	0.82	CSBEND	11	""	
BFMAG	K2	3.5	CSBEND	11	""	
BFMAG	K3	0	CSBEND	11	""	
BFMAG	K4	0	CSBEND	11	""	
BFMAG	K5	0	CSBEND	11	""	
BFMAG	K6	0	CSBEND	11	""	
BFMAG	K7	0	CSBEND	11	""	
BFMAG	K8	0	CSBEND	11	""	
BFMAG	E1	0.028513	CSBEND	11	""	
BFMAG	E2	0.028513	CSBEND	11	""	
BFMAG	TILT	0	CSBEND	11	""	
BFMAG	H1	0	CSBEND	11	""	
BFMAG	H2	0	CSBEND	11	""	
BFMAG	HGAP	0	CSBEND	11	""	
BFMAG	FINT	0.5	CSBEND	11	""	
BFMAG	DX	0	CSBEND	11	""	
BFMAG	DY	0	CSBEND	11	""	
BFMAG	DZ	0	CSBEND	11	""	
BFMAG	FSE	0	CSBEND	11	""	
BFMAG	ETILT	0	CSBEND	11	""	
BFMAG	N_KICKS	25	CSBEND	11	""	
BFMAG	NONLINEAR	1	CSBEND	11	""	
BFMAG	SYNCH_RAD	1	CSBEND	11	""	
BFMAG	EDGE1_EFFECTS	1	CSBEND	11	""	
BFMAG	EDGE2_EFFECTS	1	CSBEND	11	""	
BFMAG	EDGE_ORDER	1	CSBEND	11	""	
BFMAG	INTEGRATION_ORDER	2	CSBEND	11	""	
BFMAG	EDGE1_KICK_LIMIT	-1	CSBEND	11	""	
BFMAG	EDGE2_KICK_LIMIT	-1	CSBEND	11	""	
BFMAG	KICK_LIMIT_SCALING	0	CSBEND	11	""	
BFMAG	USE_BN	0	CSBEND	11	""	
BFMAG	EXPANSION_ORDER	0	CSBEND	11	""	
BFMAG	B1	0	CSBEND	11	""	
BFMAG	B2	0	CSBEND	11	""	
BFMAG	B3	0	CSBEND	11	""	
BFMAG	B4	0	CSBEND	11	""	
BFMAG	B5	0	CSBEND	11	""	
BFMAG	B6	0	CSBEND	11	""	
BFMAG	B7	0	CSBEND	11	""	
BFMAG	B8	0	CSBEND	11	""	
BFMAG	ISR	1	CSBEND	11	""	
BFMAG	ISR1PART	1	CSBEND	11	""	
BFMAG	SQRT_ORDER	0	CSBEND	11	""	
BFMAG	USE_RAD_DIST	0	CSBEND	11	""	
BFMAG	ADD_OPENING_ANGLE	1	CSBEND	11	""	
APERTURE	L	0	ECOL	46	""	
APERTURE	X_MAX	0.02	ECOL	46	""	
APERTURE	Y_MAX	0.012	ECOL	46	""	
APERTURE	DX	0	ECOL	46	""	
APERTURE	DY	0	ECOL	46	""	
APERTURE	EXPONENT	2	ECOL	46	""	
D2	L	0.51	DRIF	2	""	
D2	ORDER	0	DRIF	2	""	
APERTURE	L	0	ECOL	47	""	
APERTURE	X_MAX	0.02	ECOL	47	""	
APERTURE	Y_MAX	0.012	ECOL	47	""	
APERTURE	DX	0	ECOL	47	""	
APERTURE	DY	0	ECOL	47	""	
APERTURE	EXPONENT	2	ECOL	47	""	
BDMAG	L	1.3	CSBEND	13	""	
BDMAG	ANGLE	0.146452	CSBEND	13	""	
BDMAG	K1	-0.555089	CSBEND	13	""	
BDMAG	K2	-4.1	CSBEND	13	""	
BDMAG	K3	0	CSBEND	13	""	
BDMAG	K4	0	CSBEND	13	""	
BDMAG	K5	0	CSBEND	13	""	
BDMAG	K6	0	CSBEND	13	""	
BDMAG	K7	0	CSBEND	13	""	
BDMAG	K8	0	CSBEND	13	""	
BDMAG	E1	0.073226	CSBEND	13	""	
BDMAG	E2	0.073226	CSBEND	13	""	
BDMAG	TILT	0	CSBEND	13	""	
BDMAG	H1	0	CSBEND	13	""	
BDMAG	H2	0	CSBEND	13	""	
BDMAG	HGAP	0	CSBEND	13	""	
BDMAG	FINT	0.5	CSBEND	13	""	
BDMAG	DX	0	CSBEND	13	""	
BDMAG	DY	0	CSBEND	13	""	
BDMAG	DZ	0	CSBEND	13	""	
BDMAG	FSE	0	CSBEND	13	""	
BDMAG	ETILT	0	CSBEND	13	""	
BDMAG	N_KICKS	25	CSBEND	13	""	
BDMAG	NONLINEAR	1	CSBEND	13	""	
BDMAG	SYNCH_RAD	1	CSBEND	13	""	
BDMAG	EDGE1_EFFECTS	1	CSBEND	13	""	
BDMAG	EDGE2_EFFECTS	1	CSBEND	13	""	
BDMAG	EDGE_ORDER	1	CSBEND	13	""	
BDMAG	INTEGRATION_ORDER	2	CSBEND	13	""	
BDMAG	EDGE1_KICK_LIMIT	-1	CSBEND	13	""	
BDMAG	EDGE2_KICK_LIMIT	-1	CSBEND	13	""	
BDMAG	KICK_LIMIT_SCALING	0	CSBEND	13	""	
BDMAG	USE_BN	0	CSBEND	13	""	
BDMAG	EXPANSION_ORDER	0	CSBEND	13	""	
BDMAG	B1	0	CSBEND	13	""	
BDMAG	B2	0	CSBEND	13	""	
BDMAG	B3	0	CSBEND	13	""	
BDMAG	B4	0	CSBEND	13	""	
BDMAG	B5	0	CSBEND	13	""	
BDMAG	B6	0	CSBEND	13	""	
BDMAG	B7	0	CSBEND	13	""	
BDMAG	B8	0	CSBEND	13	""	
BDMAG	ISR	1	CSBEND	13	""	
BDMAG	ISR1PART	1	CSBEND	13	""	
BDMAG	SQRT_ORDER	0	CSBEND	13	""	
BDMAG	USE_RAD_DIST	0	CSBEND	13	""	
BDMAG	ADD_OPENING_ANGLE	1	CSBEND	13	""	
APERTURE	L	0	ECOL	48	""	
APERTURE	X_MAX	0.02	ECOL	48	""	
APERTURE	Y_MAX	0.012	ECOL	48	""	
APERTURE	DX	0	ECOL	48	""	
APERTURE	DY	0	ECOL	48	""	
APERTURE	EXPONENT	2	ECOL	48	""	
D2A	L	0.25	DRIF	13	""	
D2A	ORDER	0	DRIF	13	""	
BX	L	1e-006	HKICK	10	""	
BX	KICK	1e-009	HKICK	10	""	
BX	TILT	0	HKICK	10	""	
BX	B2	0	HKICK	10	""	
BX	CALIBRATION	1	HKICK	10	""	
BX	EDGE_EFFECTS	0	HKICK	10	""	
BX	ORDER	0	HKICK	10	""	
BX	STEERING	1	HKICK	10	""	
D2A	L	0.25	DRIF	14	""	
D2A	ORDER	0	DRIF	14	""	
APERTURE	L	0	ECOL	49	""	
APERTURE	X_MAX	0.02	ECOL	49	""	
APERTURE	Y_MAX	0.012	ECOL	49	""	
APERTURE	DX	0	ECOL	49	""	
APERTURE	DY	0	ECOL	49	""	
APERTURE	EXPONENT	2	ECOL	49	""	
BFMAG	L	1.24	CSBEND	12	""	
BFMAG	ANGLE	0.0570255	CSBEND	12	""	
BFMAG	K1	0.82	CSBEND	12	""	
BFMAG	K2	3.5	CSBEND	12	""	
BFMAG	K3	0	CSBEND	12	""	
BFMAG	K4	0	CSBEND	12	""	
BFMAG	K5	0	CSBEND	12	""	
BFMAG	K6	0	CSBEND	12	""	
BFMAG	K7	0	CSBEND	12	""	
BFMAG	K8	0	CSBEND	12	""	
BFMAG	E1	0.028513	CSBEND	12	""	
BFMAG	E2	0.028513	CSBEND	12	""	
BFMAG	TILT	0	CSBEND	12	""	
BFMAG	H1	0	CSBEND	12	""	
BFMAG	H2	0	CSBEND	12	""	
BFMAG	HGAP	0	CSBEND	12	""	
BFMAG	FINT	0.5	CSBEND	12	""	
BFMAG	DX	0	CSBEND	12	""	
BFMAG	DY	0	CSBEND	12	""	
BFMAG	DZ	0	CSBEND	12	""	
BFMAG	FSE	0	CSBEND	12	""	
BFMAG	ETILT	0	CSBEND	12	""	
BFMAG	N_KICKS	25	CSBEND	12	""	
BFMAG	NONLINEAR	1	CSBEND	12	""	
BFMAG	SYNCH_RAD	1	CSBEND	12	""	
BFMAG	EDGE1_EFFECTS	1	CSBEND	12	""	
BFMAG	EDGE2_EFFECTS	1	CSBEND	12	""	
BFMAG	EDGE_ORDER	1	CSBEND	12	""	
BFMAG	INTEGRATION_ORDER	2	CSBEND	12	""	
BFMAG	EDGE1_KICK_LIMIT	-1	CSBEND	12	""	
BFMAG	EDGE2_KICK_LIMIT	-1	CSBEND	12	""	
BFMAG	KICK_LIMIT_SCALING	0	CSBEND	12	""	
BFMAG	USE_BN	0	CSBEND	12	""	
BFMAG	EXPANSION_ORDER	0	CSBEND	12	""	
BFMAG	B1	0	CSBEND	12	""	
BFMAG	B2	0	CSBEND	12	""	
BFMAG	B3	0	CSBEND	12	""	
BFMAG	B4	0	CSBEND	12	""	
BFMAG	B5	0	CSBEND	12	""	
BFMAG	B6	0	CSBEND	12	""	
BFMAG	B7	0	CSBEND	12	""	
BFMAG	B8	0	CSBEND	12	""	
BFMAG	ISR	1	CSBEND	12	""	
BFMAG	ISR1PART	1	CSBEND	12	""	
BFMAG	SQRT_ORDER	0	CSBEND	12	""	
BFMAG	USE_RAD_DIST	0	CSBEND	12	""	
BFMAG	ADD_OPENING_ANGLE	1	CSBEND	12	""	
APERTURE	L	0	ECOL	50	""	
APERTURE	X_MAX	0.02	ECOL	50	""	
APERTURE	Y_MAX	0.012	ECOL	50	""	
APERTURE	DX	0	ECOL	50	""	
APERTURE	DY	0	ECOL	50	""	
APERTURE	EXPONENT	2	ECOL	50	""	
DSE	L	0.225	DRIF	13	""	
DSE	ORDER	0	DRIF	13	""	
SD	L	0.15	SEXT	4	""	
SD	K2	-0	SEXT	4	""	
SD	TILT	0	SEXT	4	""	
SD	DX	0	SEXT	4	""	
SD	DY	0	SEXT	4	""	
SD	DZ	0	SEXT	4	""	
SD	FSE	0	SEXT	4	""	
SD	ORDER	0	SEXT	4	""	
DSE	L	0.225	DRIF	14	""	
DSE	ORDER	0	DRIF	14	""	
MON	L	1e-006	MONI	10	""	
MON	DX	0	MONI	10	""	
MON	DY	0	MONI	10	""	
MON	WEIGHT	1	MONI	10	""	
MON	TILT	0	MONI	10	""	
MON	XCALIBRATION	1	MONI	10	""	
MON	YCALIBRATION	1	MONI	10	""	
MON	ORDER	0	MONI	10	""	
MON	CO_FITPOINT	0	MONI	10	""	
APERTURE	L	0	ECOL	51	""	
APERTURE	X_MAX	0.02	ECOL	51	""	
APERTURE	Y_MAX	0.012	ECOL	51	""	
APERTURE	DX	0	ECOL	51	""	
APERTURE	DY	0	ECOL	51	""	
APERTURE	EXPONENT	2	ECOL	51	""	
BDMAG	L	1.3	CSBEND	14	""	
BDMAG	ANGLE	0.146452	CSBEND	14	""	
BDMAG	K1	-0.555089	CSBEND	14	""	
BDMAG	K2	-4.1	CSBEND	14	""	
BDMAG	K3	0	CSBEND	14	""	
BDMAG	K4	0	CSBEND	14	""	
BDMAG	K5	0	CSBEND	14	""	
BDMAG	K6	0	CSBEND	14	""	
BDMAG	K7	0	CSBEND	14	""	
BDMAG	K8	0	CSBEND	14	""	
BDMAG	E1	0.073226	CSBEND	14	""	
BDMAG	E2	0.073226	CSBEND	14	""	
BDMAG	TILT	0	CSBEND	14	""	
BDMAG	H1	0	CSBEND	14	""	
BDMAG	H2	0	CSBEND	14	""	
BDMAG	HGAP	0	CSBEND	14	""	
BDMAG	FINT	0.5	CSBEND	14	""	
BDMAG	DX	0	CSBEND	14	""	
BDMAG	DY	0	CSBEND	14	""	
BDMAG	DZ	0	CSBEND	14	""	
BDMAG	FSE	0	CSBEND	14	""	
BDMAG	ETILT	0	CSBEND	14	""	
BDMAG	N_KICKS	25	CSBEND	14	""	
BDMAG	NONLINEAR	1	CSBEND	14	""	
BDMAG	SYNCH_RAD	1	CSBEND	14	""	
BDMAG	EDGE1_EFFECTS	1	CSBEND	14	""	
BDMAG	EDGE2_EFFECTS	1	CSBEND	14	""	
BDMAG	EDGE_ORDER	1	CSBEND	14	""	
BDMAG	INTEGRATION_ORDER	2	CSBEND	14	""	
BDMAG	EDGE1_KICK_LIMIT	-1	CSBEND	14	""	
BDMAG	EDGE2_KICK_LIMIT	-1	CSBEND	14	""	
BDMAG	KICK_LIMIT_SCALING	0	CSBEND	14	""	
BDMAG	USE_BN	0	CSBEND	14	""	
BDMAG	EXPANSION_ORDER	0	CSBEND	14	""	
BDMAG	B1	0	CSBEND	14	""	
BDMAG	B2	0	CSBEND	14	""	
BDMAG	B3	0	CSBEND	14	""	
BDMAG	B4	0	CSBEND	14	""	
BDMAG	B5	0	CSBEND	14	""	
BDMAG	B6	0	CSBEND	14	""	
BDMAG	B7	0	CSBEND	14	""	
BDMAG	B8	0	CSBEND	14	""	
BDMAG	ISR	1	CSBEND	14	""	
BDMAG	ISR1PART	1	CSBEND	14	""	
BDMAG	SQRT_ORDER	0	CSBEND	14	""	
BDMAG	USE_RAD_DIST	0	CSBEND	14	""	
BDMAG	ADD_OPENING_ANGLE	1	CSBEND	14	""	
APERTURE	L	0	ECOL	52	""	
APERTURE	X_MAX	0.02	ECOL	52	""	
APERTURE	Y_MAX	0.012	ECOL	52	""	
APERTURE	DX	0	ECOL	52	""	
APERTURE	DY	0	ECOL	52	""	
APERTURE	EXPONENT	2	ECOL	52	""	
D2A	L	0.25	DRIF	15	""	
D2A	ORDER	0	DRIF	15	""	
BY	L	1e-006	VKICK	7	""	
BY	KICK	1e-009	VKICK	7	""	
BY	TILT	0	VKICK	7	""	
BY	B2	0	VKICK	7	""	
BY	CALIBRATION	1	VKICK	7	""	
BY	EDGE_EFFECTS	0	VKICK	7	""	
BY	ORDER	0	VKICK	7	""	
BY	STEERING	1	VKICK	7	""	
D2A	L	0.25	DRIF	16	""	
D2A	ORDER	0	DRIF	16	""	
APERTURE	L	0	ECOL	53	""	
APERTURE	X_MAX	0.02	ECOL	53	""	
APERTURE	Y_MAX	0.012	ECOL	53	""	
APERTURE	DX	0	ECOL	53	""	
APERTURE	DY	0	ECOL	53	""	
APERTURE	EXPONENT	2	ECOL	53	""	
BFMAG	L	1.24	CSBEND	13	""	
BFMAG	ANGLE	0.0570255	CSBEND	13	""	
BFMAG	K1	0.82	CSBEND	13	""	
BFMAG	K2	3.5	CSBEND	13	""	
BFMAG	K3	0	CSBEND	13	""	
BFMAG	K4	0	CSBEND	13	""	
BFMAG	K5	0	CSBEND	13	""	
BFMAG	K6	0	CSBEND	13	""	
BFMAG	K7	0	CSBEND	13	""	
BFMAG	K8	0	CSBEND	13	""	
BFMAG	E1	0.028513	CSBEND	13	""	
BFMAG	E2	0.028513	CSBEND	13	""	
BFMAG	TILT	0	CSBEND	13	""	
BFMAG	H1	0	CSBEND	13	""	
BFMAG	H2	0	CSBEND	13	""	
BFMAG	HGAP	0	CSBEND	13	""	
BFMAG	FINT	0.5	CSBEND	13	""	
BFMAG	DX	0	CSBEND	13	""	
BFMAG	DY	0	CSBEND	13	""	
BFMAG	DZ	0	CSBEND	13	""	
BFMAG	FSE	0	CSBEND	13	""	
BFMAG	ETILT	0	CSBEND	13	""	
BFMAG	N_KICKS	25	CSBEND	13	""	
BFMAG	NONLINEAR	1	CSBEND	13	""	
BFMAG	SYNCH_RAD	1	CSBEND	13	""	
BFMAG	EDGE1_EFFECTS	1	CSBEND	13	""	
BFMAG	EDGE2_EFFECTS	1	CSBEND	13	""	
BFMAG	EDGE_ORDER	1	CSBEND	13	""	
BFMAG	INTEGRATION_ORDER	2	CSBEND	13	""	
BFMAG	EDGE1_KICK_LIMIT	-1	CSBEND	13	""	
BFMAG	EDGE2_KICK_LIMIT	-1	CSBEND	13	""	
BFMAG	KICK_LIMIT_SCALING	0	CSBEND	13	""	
BFMAG	USE_BN	0	CSBEND	13	""	
BFMAG	EXPANSION_ORDER	0	CSBEND	13	""	
BFMAG	B1	0	CSBEND	13	""	
BFMAG	B2	0	CSBEND	13	""	
BFMAG	B3	0	CSBEND	13	""	
BFMAG	B4	0	CSBEND	13	""	
BFMAG	B5	0	CSBEND	13	""	
BFMAG	B6	0	CSBEND	13	""	
BFMAG	B7	0	CSBEND	13	""	
BFMAG	B8	0	CSBEND	13	""	
BFMAG	ISR	1	CSBEND	13	""	
BFMAG	ISR1PART	1	CSBEND	13	""	
BFMAG	SQRT_ORDER	0	CSBEND	13	""	
BFMAG	USE_RAD_DIST	0	CSBEND	13	""	
BFMAG	ADD_OPENING_ANGLE	1	CSBEND	13	""	
APERTURE	L	0	ECOL	54	""	
APERTURE	X_MAX	0.02	ECOL	54	""	
APERTURE	Y_MAX	0.012	ECOL	54	""	
APERTURE	DX	0	ECOL	54	""	
APERTURE	DY	0	ECOL	54	""	
APERTURE	EXPONENT	2	ECOL	54	""	
DSE	L	0.225	DRIF	15	""	
DSE	ORDER	0	DRIF	15	""	
SF	L	0.15	SEXT	4	""	
SF	K2	0	SEXT	4	""	
SF	TILT	0	SEXT	4	""	
SF	DX	0	SEXT	4	""	
SF	DY	0	SEXT	4	""	
SF	DZ	0	SEXT	4	""	
SF	FSE	0	SEXT	4	""	
SF	ORDER	0	SEXT	4	""	
DSE	L	0.225	DRIF	16	""	
DSE	ORDER	0	DRIF	16	""	
MON	L	1e-006	MONI	11	""	
MON	DX	0	MONI	11	""	
MON	DY	0	MONI	11	""	
MON	WEIGHT	1	MONI	11	""	
MON	TILT	0	MONI	11	""	
MON	XCALIBRATION	1	MONI	11	""	
MON	YCALIBRATION	1	MONI	11	""	
MON	ORDER	0	MONI	11	""	
MON	CO_FITPOINT	0	MONI	11	""	
APERTURE	L	0	ECOL	55	""	
APERTURE	X_MAX	0.02	ECOL	55	""	
APERTURE	Y_MAX	0.012	ECOL	55	""	
APERTURE	DX	0	ECOL	55	""	
APERTURE	DY	0	ECOL	55	""	
APERTURE	EXPONENT	2	ECOL	55	""	
BDMAG	L	1.3	CSBEND	15	""	
BDMAG	ANGLE	0.146452	CSBEND	15	""	
BDMAG	K1	-0.555089	CSBEND	15	""	
BDMAG	K2	-4.1	CSBEND	15	""	
BDMAG	K3	0	CSBEND	15	""	
BDMAG	K4	0	CSBEND	15	""	
BDMAG	K5	0	CSBEND	15	""	
BDMAG	K6	0	CSBEND	15	""	
BDMAG	K7	0	CSBEND	15	""	
BDMAG	K8	0	CSBEND	15	""	
BDMAG	E1	0.073226	CSBEND	15	""	
BDMAG	E2	0.073226	CSBEND	15	""	
BDMAG	TILT	0	CSBEND	15	""	
BDMAG	H1	0	CSBEND	15	""	
BDMAG	H2	0	CSBEND	15	""	
BDMAG	HGAP	0	CSBEND	15	""	
BDMAG	FINT	0.5	CSBEND	15	""	
BDMAG	DX	0	CSBEND	15	""	
BDMAG	DY	0	CSBEND	15	""	
BDMAG	DZ	0	CSBEND	15	""	
BDMAG	FSE	0	CSBEND	15	""	
BDMAG	ETILT	0	CSBEND	15	""	
BDMAG	N_KICKS	25	CSBEND	15	""	
BDMAG	NONLINEAR	1	CSBEND	15	""	
BDMAG	SYNCH_RAD	1	CSBEND	15	""	
BDMAG	EDGE1_EFFECTS	1	CSBEND	15	""	
BDMAG	EDGE2_EFFECTS	1	CSBEND	15	""	
BDMAG	EDGE_ORDER	1	CSBEND	15	""	
BDMAG	INTEGRATION_ORDER	2	CSBEND	15	""	
BDMAG	EDGE1_KICK_LIMIT	-1	CSBEND	15	""	
BDMAG	EDGE2_KICK_LIMIT	-1	CSBEND	15	""	
BDMAG	KICK_LIMIT_SCALING	0	CSBEND	15	""	
BDMAG	USE_BN	0	CSBEND	15	""	
BDMAG	EXPANSION_ORDER	0	CSBEND	15	""	
BDMAG	B1	0	CSBEND	15	""	
BDMAG	B2	0	CSBEND	15	""	
BDMAG	B3	0	CSBEND	15	""	
BDMAG	B4	0	CSBEND	15	""	
BDMAG	B5	0	CSBEND	15	""	
BDMAG	B6	0	CSBEND	15	""	
BDMAG	B7	0	CSBEND	15	""	
BDMAG	B8	0	CSBEND	15	""	
BDMAG	ISR	1	CSBEND	15	""	
BDMAG	ISR1PART	1	CSBEND	15	""	
BDMAG	SQRT_ORDER	0	CSBEND	15	""	
BDMAG	USE_RAD_DIST	0	CSBEND	15	""	
BDMAG	ADD_OPENING_ANGLE	1	CSBEND	15	""	
APERTURE	L	0	ECOL	56	""	
APERTURE	X_MAX	0.02	ECOL	56	""	
APERTURE	Y_MAX	0.012	ECOL	56	""	
APERTURE	DX	0	ECOL	56	""	
APERTURE	DY	0	ECOL	56	""	
APERTURE	EXPONENT	2	ECOL	56	""	
MON	L	1e-006	MONI	12	""	
MON	DX	0	MONI	12	""	
MON	DY	0	MONI	12	""	
MON	WEIGHT	1	MONI	12	""	
MON	TILT	0	MONI	12	""	
MON	XCALIBRATION	1	MONI	12	""	
MON	YCALIBRATION	1	MONI	12	""	
MON	ORDER	0	MONI	12	""	
MON	CO_FITPOINT	0	MONI	12	""	
DE	L	0.53	DRIF	4	""	
DE	ORDER	0	DRIF	4	""	
APERTURE	L	0	ECOL	57	""	
APERTURE	X_MAX	0.02	ECOL	57	""	
APERTURE	Y_MAX	0.012	ECOL	57	""	
APERTURE	DX	0	ECOL	57	""	
APERTURE	DY	0	ECOL	57	""	
APERTURE	EXPONENT	2	ECOL	57	""	
BFMAG	L	1.24	CSBEND	14	""	
BFMAG	ANGLE	0.0570255	CSBEND	14	""	
BFMAG	K1	0.82	CSBEND	14	""	
BFMAG	K2	3.5	CSBEND	14	""	
BFMAG	K3	0	CSBEND	14	""	
BFMAG	K4	0	CSBEND	14	""	
BFMAG	K5	0	CSBEND	14	""	
BFMAG	K6	0	CSBEND	14	""	
BFMAG	K7	0	CSBEND	14	""	
BFMAG	K8	0	CSBEND	14	""	
BFMAG	E1	0.028513	CSBEND	14	""	
BFMAG	E2	0.028513	CSBEND	14	""	
BFMAG	TILT	0	CSBEND	14	""	
BFMAG	H1	0	CSBEND	14	""	
BFMAG	H2	0	CSBEND	14	""	
BFMAG	HGAP	0	CSBEND	14	""	
BFMAG	FINT	0.5	CSBEND	14	""	
BFMAG	DX	0	CSBEND	14	""	
BFMAG	DY	0	CSBEND	14	""	
BFMAG	DZ	0	CSBEND	14	""	
BFMAG	FSE	0	CSBEND	14	""	
BFMAG	ETILT	0	CSBEND	14	""	
BFMAG	N_KICKS	25	CSBEND	14	""	
BFMAG	NONLINEAR	1	CSBEND	14	""	
BFMAG	SYNCH_RAD	1	CSBEND	14	""	
BFMAG	EDGE1_EFFECTS	1	CSBEND	14	""	
BFMAG	EDGE2_EFFECTS	1	CSBEND	14	""	
BFMAG	EDGE_ORDER	1	CSBEND	14	""	
BFMAG	INTEGRATION_ORDER	2	CSBEND	14	""	
BFMAG	EDGE1_KICK_LIMIT	-1	CSBEND	14	""	
BFMAG	EDGE2_KICK_LIMIT	-1	CSBEND	14	""	
BFMAG	KICK_LIMIT_SCALING	0	CSBEND	14	""	
BFMAG	USE_BN	0	CSBEND	14	""	
BFMAG	EXPANSION_ORDER	0	CSBEND	14	""	
BFMAG	B1	0	CSBEND	14	""	
BFMAG	B2	0	CSBEND	14	""	
BFMAG	B3	0	CSBEND	14	""	
BFMAG	B4	0	CSBEND	14	""	
BFMAG	B5	0	CSBEND	14	""	
BFMAG	B6	0	CSBEND	14	""	
BFMAG	B7	0	CSBEND	14	""	
BFMAG	B8	0	CSBEND	14	""	
BFMAG	ISR	1	CSBEND	14	""	
BFMAG	ISR1PART	1	CSBEND	14	""	
BFMAG	SQRT_ORDER	0	CSBEND	14	""	
BFMAG	USE_RAD_DIST	0	CSBEND	14	""	
BFMAG	ADD_OPENING_ANGLE	1	CSBEND	14	""	
APERTURE	L	0	ECOL	58	""	
APERTURE	X_MAX	0.02	ECOL	58	""	
APERTURE	Y_MAX	0.012	ECOL	58	""	
APERTURE	DX	0	ECOL	58	""	
APERTURE	DY	0	ECOL	58	""	
APERTURE	EXPONENT	2	ECOL	58	""	
DD	L	0.25	DRIF	4	""	
DD	ORDER	0	DRIF	4	""	
QD	L	0.2	QUAD	4	""	
QD	K1	-1.35966	QUAD	4	""	
QD	TILT	0	QUAD	4	""	
QD	FFRINGE	0	QUAD	4	""	
QD	DX	0	QUAD	4	""	
QD	DY	0	QUAD	4	""	
QD	DZ	0	QUAD	4	""	
QD	FSE	0	QUAD	4	""	
QD	HKICK	0	QUAD	4	""	
QD	VKICK	0	QUAD	4	""	
QD	HCALIBRATION	1	QUAD	4	""	
QD	VCALIBRATION	1	QUAD	4	""	
QD	HSTEERING	0	QUAD	4	""	
QD	VSTEERING	0	QUAD	4	""	
QD	ORDER	0	QUAD	4	""	
DG	L	0.61	DRIF	4	""	
DG	ORDER	0	DRIF	4	""	
QG	L	0.2	QUAD	4	""	
QG	K1	1.43305	QUAD	4	""	
QG	TILT	0	QUAD	4	""	
QG	FFRINGE	0	QUAD	4	""	
QG	DX	0	QUAD	4	""	
QG	DY	0	QUAD	4	""	
QG	DZ	0	QUAD	4	""	
QG	FSE	0	QUAD	4	""	
QG	HKICK	0	QUAD	4	""	
QG	VKICK	0	QUAD	4	""	
QG	HCALIBRATION	1	QUAD	4	""	
QG	VCALIBRATION	1	QUAD	4	""	
QG	HSTEERING	0	QUAD	4	""	
QG	VSTEERING	0	QUAD	4	""	
QG	ORDER	0	QUAD	4	""	
DC	L	0.75	DRIF	4	""	
DC	ORDER	0	DRIF	4	""	
APERTURE	L	0	ECOL	59	""	
APERTURE	X_MAX	0.02	ECOL	59	""	
APERTURE	Y_MAX	0.012	ECOL	59	""	
APERTURE	DX	0	ECOL	59	""	
APERTURE	DY	0	ECOL	59	""	
APERTURE	EXPONENT	2	ECOL	59	""	
BDMAG	L	1.3	CSBEND	16	""	
BDMAG	ANGLE	0.146452	CSBEND	16	""	
BDMAG	K1	-0.555089	CSBEND	16	""	
BDMAG	K2	-4.1	CSBEND	16	""	
BDMAG	K3	0	CSBEND	16	""	
BDMAG	K4	0	CSBEND	16	""	
BDMAG	K5	0	CSBEND	16	""	
BDMAG	K6	0	CSBEND	16	""	
BDMAG	K7	0	CSBEND	16	""	
BDMAG	K8	0	CSBEND	16	""	
BDMAG	E1	0.073226	CSBEND	16	""	
